id,SAMPLE_ID
306,12
307,5
308,128
309,1
310,47
311,19
312,11
313,58
314,21
315,34
316,30
317,67
318,4
319,5
320,15
321,13
322,7
323,2
324,3
325,4
326,115
327,1
328,5
329,2
330,60
331,33
332,8
333,12
334,21
335,59
336,57
337,3
338,1
339,7
340,32
341,67
342,31
343,2
344,3
345,0
346,15
347,32
348,13
349,7
350,4
351,6
352,3
353,7
354,9
355,29
356,38
357,29
358,5
359,14
360,0
361,1
362,17
363,2
364,2
365,15
366,28
367,43
368,1
369,5
370,31
371,79
372,34
373,1
374,1
375,35
376,37
377,12
378,20
379,5
380,21
381,8
382,5
383,1
384,48
385,4
386,1
387,0
388,50
389,58
390,95
391,50
392,298
393,1
394,27
395,161
396,212
397,26
398,5
399,1
400,25
401,9
402,16
403,7
404,20
405,93
406,6
407,55
408,70
409,28
410,40
411,11
412,0
413,4
414,23
415,35
416,5
417,37
418,22
419,68
420,96
421,34
422,90
423,21
424,2
425,73
426,85
427,96
428,31
429,5
430,13
431,76
432,19
433,1
434,37
435,3
436,1
437,2
438,0
439,1
440,1
441,7
442,3
443,0
444,47
445,1
446,0
447,1
448,3
449,5
450,5
451,0
452,8
453,0
454,3
455,58
456,64
457,4
458,0
459,0
460,0
461,168
462,37
463,52
464,85
465,43
466,12
467,25
468,19
469,16
470,10
471,1
472,20
473,135
474,2
475,0
476,39
477,27
478,4
479,4
480,20
481,10
482,1
483,67
484,59
485,47
486,8
487,90
488,272
489,35
490,0
491,2
492,10
493,2
494,0
495,8
496,4
497,1
498,0
499,11
500,55
501,3
502,1
503,107
504,283
505,28
506,26
507,131
508,26
509,0
510,2
511,0
512,1
513,12
514,12
515,21
516,40
517,126
518,5
519,1
520,13
521,0
522,0
523,24
524,210
525,266
526,59
527,4
528,10
529,21
530,22
531,7
532,24
533,27
534,26
535,295
536,0
537,12
538,23
539,16
540,7
541,2
542,12
543,9
544,23
545,32
546,47
547,20
548,7
549,36
550,10
551,1
552,26
553,69
554,0
555,9
556,1
557,12
558,17
559,11
560,0
561,57
562,36
563,16
564,46
565,5
566,35
567,8
568,10
569,17
570,22
571,47
572,7
573,3
574,9
575,60
576,10
577,38
578,22
579,10
580,21
581,121
582,31
583,39
584,5
585,3
586,18
587,44
588,1
589,3
590,100
591,62
592,37
593,53
594,18
595,2
596,5
597,23
598,22
599,56
600,12
601,0
602,85
603,80
604,38
605,37
606,51
607,12
608,19
609,6
610,1
611,1
612,9
613,37
614,22
615,23
616,6
617,1
618,0
619,8
620,130
621,21
622,1
623,4
624,102
625,36
626,9
627,12
628,0
629,10
630,10
631,40
632,166
633,105
634,7
635,8
636,79
637,24
638,29
639,47
640,9
641,1
642,2
643,8
644,0
645,25
646,12
647,6
648,51
649,52
650,9
651,10
652,6
653,1
654,1
655,0
656,0
657,21
658,1
659,2
660,2
661,15
662,14
663,35
664,10
665,55
666,43
667,26
668,14
669,6
670,7
671,5
672,1
673,4
674,22
675,16
676,9
677,3
678,11
679,10
680,1
681,0
682,1
683,2
684,5
685,5
686,3
687,5
688,23
689,550
690,11
691,0
692,1
693,26
694,7
695,24
696,11
697,24
698,32
699,3
700,3
701,1
702,2
703,7
704,29
705,1
706,44
707,58
708,18
709,14
710,4
711,8
712,39
713,9
714,3
715,9
716,3
717,4
718,25
719,2
720,0
721,1
722,3
723,4
724,2
725,116
726,116
727,57
728,0
729,8
730,10
731,23
732,7
733,9
734,56
735,59
736,107
737,23
738,1
739,10
740,37
741,0
742,1
743,4
744,15
745,2
746,9
747,29
748,85
749,3
750,7
751,46
752,10
753,63
754,313
755,146
756,200
757,18
758,142
759,48
760,9
761,11
762,62
763,274
764,8
765,0
766,40
767,34
768,73
769,137
770,160
771,18
772,2
773,1
774,6
775,2
776,30
777,36
778,21
779,28
780,1
781,72
782,46
783,4
784,3
785,22
786,0
787,70
788,45
789,122
790,206
791,109
792,24
793,111
794,19
795,26
796,0
797,0
798,5
799,3
800,42
801,42
802,9
803,7
804,37
805,20
806,11
807,50
808,43
809,41
810,0
811,30
812,4
813,2
814,21
815,234
816,130
817,0
818,24
819,30
820,7
821,145
822,199
823,51
824,4
825,18
826,4
827,0
828,2
829,1
830,21
831,22
832,7
833,26
834,334
835,34
836,58
837,52
838,62
839,128
840,8
841,0
842,5
843,34
844,0
845,3
846,7
847,26
848,28
849,4
850,0
851,0
852,56
853,86
854,3
855,0
856,62
857,72
858,3
859,4
860,3
861,2
862,16
863,23
864,0
865,4
866,3
867,34
868,9
869,49
870,37
871,4
872,0
873,2
874,0
875,14
876,3
877,16
878,19
879,5
880,83
881,46
882,0
883,2
884,9
885,4
886,9
887,20
888,20
889,27
890,6
891,19
892,101
893,1
894,6
895,16
896,18
897,14
898,6
899,101
900,49
901,28
902,16
903,41
904,31
905,7
906,6
907,6
908,5
909,8
910,20
911,42
912,12
913,10
914,91
915,34
916,109
917,3
918,0
919,3
920,16
921,122
922,3
923,2
924,0
925,150
926,64
927,25
928,11
929,13
930,6
931,3
932,0
933,43
934,175
935,321
936,60
937,22
938,0
939,2
940,15
941,42
942,44
943,112
944,26
945,3
946,0
947,5
948,14
949,9
950,9
951,17
952,12
953,12
954,10
955,1
956,15
957,0
958,0
959,15
960,3
961,1
962,1
963,21
964,31
965,23
966,5
967,17
968,0
969,30
970,70
971,247
972,29
973,9
974,7
975,4
976,16
977,2
978,2
979,28
980,1
981,1
982,1
983,0
984,2
985,7
986,24
987,0
988,5
989,2
990,1
991,0
992,3
993,23
994,7
995,2
996,1
997,2
998,0
999,46
1000,20
1001,21
1002,1
1003,6
1004,3
1005,4
1006,33
1007,24
1008,10
1009,4
1010,4
1011,0
1012,1
1013,5
1014,12
1015,24
1016,3
1017,100
1018,23
1019,1
1020,40
1021,18
1022,0
1023,2
1024,3
1025,0
1026,13
1027,90
1028,16
1029,2
1030,0
1031,5
1032,30
1033,2
1034,5
1035,27
1036,18
1037,3
1038,1
1039,4
1040,2
1041,56
1042,7
1043,3
1044,17
1045,7
1046,3
1047,6
1048,1
1049,1
1050,45
1051,39
1052,13
1053,20
1054,8
1055,30
1056,6
1057,25
1058,16
1059,5
1060,18
1061,49
1062,2
1063,0
1064,209
1065,206
1066,24
1067,10
1068,19
1069,9
1070,6
1071,26
1072,46
1073,32
1074,52
1075,29
1076,26
1077,18
1078,12
1079,0
1080,9
1081,1
1082,3
1083,2
1084,21
1085,1
1086,30
1087,8
1088,21
1089,21
1090,7
1091,45
1092,65
1093,18
1094,1
1095,2
1096,11
1097,45
1098,24
1099,15
1100,109
1101,22
1102,17
1103,11
1104,46
1105,46
1106,27
1107,162
1108,30
1109,4
1110,6
1111,2
1112,30
1113,5
1114,102
1115,6
1116,0
1117,6
1118,4
1119,5
1120,0
1121,0
1122,18
1123,93
1124,22
1125,8
1126,18
1127,2
1128,36
1129,4
1130,14
1131,1
1132,0
1133,31
1134,18
1135,31
1136,7
1137,24
1138,16
1139,46
1140,47
1141,41
1142,12
1143,3
1144,7
1145,7
1146,25
1147,27
1148,21
1149,16
1150,32
1151,3
1152,2
1153,31
1154,10
1155,145
1156,35
1157,55
1158,34
1159,4
1160,14
1161,11
1162,11
1163,19
1164,8
1165,1
1166,0
1167,0
1168,1
1169,2
1170,28
1171,16
1172,26
1173,33
1174,21
1175,22
1176,69
1177,4
1178,3
1179,52
1180,261
1181,346
1182,24
1183,68
1184,258
1185,7
1186,36
1187,11
1188,2
1189,327
1190,26
1191,14
1192,73
1193,9
1194,22
1195,33
1196,35
1197,92
1198,139
1199,307
1200,26
1201,35
1202,27
1203,5
1204,4
1205,0
1206,23
1207,13
1208,8
1209,27
1210,27
1211,1
1212,0
1213,7
1214,1
1215,112
1216,30
1217,59
1218,146
1219,203
1220,239
1221,241
1222,752
1223,247
1224,32
1225,57
1226,30
1227,4
1228,9
1229,2
1230,22
1231,3
1232,26
1233,31
1234,29
1235,80
1236,109
1237,98
1238,25
1239,5
1240,205
1241,41
1242,4
1243,13
1244,4
1245,5
1246,7
1247,3
1248,2
1249,0
1250,38
1251,8
1252,184
1253,5
1254,185
1255,368
1256,74
1257,9
1258,1
1259,16
1260,7
1261,6
1262,3
1263,10
1264,6
1265,2
1266,0
1267,3
1268,0
1269,19
1270,2
1271,12
1272,16
1273,5
1274,3
1275,24
1276,1
1277,5
1278,1
1279,0
1280,0
1281,6
1282,0
1283,0
1284,10
1285,4
1286,0
1287,1
1288,4
1289,3
1290,1
1291,2
1292,25
1293,5
1294,20
1295,2
1296,70
1297,63
1298,17
1299,0
1300,7
1301,6
1302,30
1303,2
1304,5
1305,23
1306,67
1307,45
1308,81
1309,194
1310,9
1311,21
1312,1
1313,5
1314,27
1315,11
1316,4
1317,11
1318,31
1319,3
1320,15
1321,9
1322,3
1323,0
1324,4
1325,12
1326,3
1327,4
1328,21
1329,84
1330,6
1331,0
1332,0
1333,6
1334,13
1335,1
1336,1
1337,4
1338,20
1339,43
1340,0
1341,79
1342,107
1343,22
1344,11
1345,30
1346,50
1347,17
1348,77
1349,55
1350,34
1351,61
1352,25
1353,31
1354,1
1355,18
1356,11
1357,10
1358,24
1359,52
1360,1
1361,17
1362,20
1363,69
1364,26
1365,5
1366,6
1367,12
1368,1
1369,0
1370,6
1371,7
1372,28
1373,16
1374,17
1375,2
1376,10
1377,37
1378,61
1379,70
1380,51
1381,81
1382,41
1383,43
1384,44
1385,19
1386,2
1387,14
1388,36
1389,4
1390,0
1391,0
1392,2
1393,0
1394,17
1395,1
1396,18
1397,18
1398,16
1399,3
1400,6
1401,9
1402,0
1403,0
1404,0
1405,9
1406,0
1407,6
1408,6
1409,13
1410,6
1411,14
1412,6
1413,5
1414,4
1415,0
1416,1
1417,0
1418,1
1419,15
1420,3
1421,17
1422,15
1423,3
1424,5
1425,8
1426,30
1427,10
1428,26
1429,10
1430,1
1431,39
1432,7
1433,1
1434,6
1435,6
1436,7
1437,0
1438,7
1439,8
1440,4
1441,12
1442,14
1443,1
1444,9
1445,10
1446,7
1447,9
1448,21
1449,35
1450,3
1451,4
1452,1
1453,1
1454,1
1455,30
1456,22
1457,2
1458,4
1459,4
1460,12
1461,0
1462,1
1463,7
1464,2
1465,20
1466,3
1467,9
1468,10
1469,0
1470,1
1471,1
1472,6
1473,4
1474,0
1475,14
1476,2
1477,17
1478,26
1479,0
1480,11
1481,4
1482,3
1483,0
1484,0
1485,10
1486,16
1487,40
1488,35
1489,0
1490,2
1491,8
1492,0
1493,0
1494,8
1495,1
1496,14
1497,1
1498,3
1499,1
1500,3
1501,21
1502,2
1503,2
1504,7
1505,1
1506,0
1507,0
1508,19
1509,1
1510,2
1511,20
1512,1
1513,0
1514,7
1515,31
1516,1
1517,10
1518,1
1519,9
1520,1
1521,3
1522,3
1523,4
1524,6
1525,42
1526,0
1527,1
1528,5
1529,0
1530,3
1531,2
1532,12
1533,0
1534,4
1535,0
1536,0
1537,0
1538,3
1539,1
1540,0
1541,2
1542,0
1543,0
1544,13
1545,21
1546,7
1547,1
1548,15
1549,7
1550,3
1551,4
1552,291
1553,12
1554,5
1555,10
1556,146
1557,69
1558,61
1559,62
1560,1
1561,1
1562,7
1563,0
1564,9
1565,0
1566,0
1567,1
1568,0
1569,2
1570,1
1571,3
1572,2
1573,1
1574,1
1575,0
1576,0
1577,0
1578,5
1579,5
1580,2
1581,0
1582,0
1583,0
1584,0
1585,2
1586,19
1587,33
1588,8
1589,2
1590,1
1591,0
1592,2
1593,0
1594,4
1595,8
1596,8
1597,2
1598,59
1599,52
1600,47
1601,171
1602,60
1603,4
1604,2
1605,0
1606,138
1607,0
1608,3
1609,9
1610,10
1611,2
1612,1
1613,6
1614,9
1615,2
1616,7
1617,1
1618,6
1619,7
1620,13
1621,337
1622,1529
1623,86
1624,0
1625,3
1626,2
1627,3
1628,59
1629,1
1630,0
1631,0
1632,21
1633,8
1634,2
1635,2
1636,8
1637,0
1638,0
1639,3
1640,80
1641,5
1642,1
1643,2
1644,2
1645,1
1646,5
1647,0
1648,3
1649,30
1650,2
1651,16
1652,31
1653,15
1654,145
1655,0
1656,159
1657,122
1658,0
1659,5
1660,13
1661,83
1662,26
1663,7
1664,6
1665,4
1666,5
1667,11
1668,0
1669,27
1670,15
1671,0
1672,0
1673,2
1674,7
1675,4
1676,0
1677,2
1678,0
1679,1
1680,1
1681,1
1682,2
1683,1
1684,0
1685,1
1686,12
1687,1
1688,9
1689,1
1690,6
1691,18
1692,8
1693,4
1694,0
1695,0
1696,7
1697,0
1698,1
1699,7
1700,112
1701,6
1702,15
1703,5
1704,3
1705,2
1706,3
1707,20
1708,5
1709,16
1710,0
1711,3
1712,15
1713,1
1714,0
1715,5
1716,34
1717,72
1718,2
1719,2
1720,1
1721,0
1722,0
1723,5
1724,9
1725,112
1726,10
1727,51
1728,1
1729,1
1730,0
1731,8
1732,9
1733,2
1734,2
1735,1
1736,0
1737,0
1738,3
1739,0
1740,0
1741,1
1742,1
1743,0
1744,0
1745,4
1746,0
1747,1
1748,1
1749,4
1750,4
1751,3
1752,1
1753,49
1754,7
1755,1
1756,0
1757,0
1758,3
1759,2
1760,3
1761,5
1762,40
1763,4
1764,9
1765,1
1766,8
1767,0
1768,1
1769,10
1770,3
1771,3
1772,0
1773,1
1774,2
1775,6
1776,10
1777,64
1778,135
1779,24
1780,13
1781,1
1782,3
1783,0
1784,2
1785,1
1786,24
1787,31
1788,1
1789,2
1790,4
1791,20
1792,8
1793,4
1794,0
1795,25
1796,14
1797,21
1798,48
1799,3
1800,0
1801,2
1802,0
1803,2
1804,18
1805,14
1806,177
1807,9
1808,2
1809,0
1810,0
1811,2
1812,4
1813,28
1814,33
1815,4
1816,0
1817,3
1818,43
1819,45
1820,15
1821,4
1822,23
1823,53
1824,3
1825,0
1826,9
1827,5
1828,65
1829,16
1830,2
1831,2
1832,1
1833,0
1834,0
1835,7
1836,1
1837,1
1838,2
1839,1
1840,1
1841,0
1842,0
1843,0
1844,3
1845,12
1846,2
1847,16
1848,6
1849,0
1850,0
1851,0
1852,1
1853,19
1854,0
1855,4
1856,0
1857,10
1858,0
1859,1
1860,4
1861,20
1862,3
1863,2
1864,2
1865,0
1866,0
1867,1
1868,0
1869,1
1870,0
1871,6
1872,2
1873,0
1874,0
1875,7
1876,1
1877,0
1878,0
1879,0
1880,43
1881,31
1882,5
1883,17
1884,4
1885,1
1886,0
1887,0
1888,0
1889,2
1890,1
1891,5
1892,0
1893,6
1894,2
1895,1
1896,0
1897,6
1898,4
1899,1
1900,0
1901,5
1902,1
1903,2
1904,3
1905,1
1906,0
1907,0
1908,9
1909,17
1910,1
1911,7
1912,31
1913,37
1914,4
1915,0
1916,1
1917,0
1918,0
1919,0
1920,3
1921,3
1922,4
1923,4
1924,0
1925,0
1926,3
1927,3
1928,2
1929,0
1930,1
1931,1
1932,0
1933,3
1934,0
1935,2
1936,14
1937,1
1938,10
1939,10
1940,5
1941,1
1942,2
1943,4
1944,5
1945,3
1946,0
1947,1
1948,1
1949,2
1950,18
1951,1
1952,2
1953,2
1954,1
1955,2
1956,15
1957,65
1958,1
1959,1
1960,2
1961,0
1962,0
1963,40
1964,11
1965,1
1966,4
1967,0
1968,3
1969,3
1970,0
1971,7
1972,17
1973,16
1974,4
1975,6
1976,21
1977,0
1978,0
1979,4
1980,0
1981,0
1982,0
1983,2
1984,1
1985,0
1986,0
1987,3
1988,0
1989,0
1990,7
1991,3
1992,31
1993,3
1994,0
1995,3
1996,1
1997,4
1998,1
1999,1
2000,3
2001,0
2002,0
2003,1
2004,5
2005,3
2006,19
2007,6
2008,26
2009,309
2010,20
2011,53
2012,15
2013,14
2014,1
2015,0
2016,3
2017,3
2018,1
2019,6
2020,14
2021,19
2022,2
2023,9
2024,90
2025,4
2026,0
2027,18
2028,11
2029,23
2030,4
2031,8
2032,2
2033,4
2034,8
2035,166
2036,7
2037,1
2038,15
2039,25
2040,0
2041,4
2042,6
2043,6
2044,2
2045,5
2046,1
2047,4
2048,7
2049,9
2050,0
2051,3
2052,25
2053,17
2054,4
2055,5
2056,5
2057,17
2058,0
2059,4
2060,6
2061,2
2062,0
2063,1
2064,14
2065,16
2066,50
2067,38
2068,7
2069,1
2070,0
2071,0
2072,7
2073,2
2074,7
2075,12
2076,22
2077,3
2078,2
2079,2
2080,2
2081,5
2082,0
2083,9
2084,8
2085,47
2086,23
2087,12
2088,16
2089,23
2090,6
2091,3
2092,0
2093,0
2094,9
2095,25
2096,13
2097,3
2098,5
2099,1
2100,1
2101,0
2102,1
2103,0
2104,0
2105,6
2106,1
2107,0
2108,0
2109,1
2110,1
2111,5
2112,0
2113,4
2114,2
2115,5
2116,0
2117,0
2118,2
2119,5
2120,13
2121,4
2122,5
2123,3
2124,0
2125,2
2126,0
2127,17
2128,4
2129,1
2130,0
2131,0
2132,0
2133,0
2134,30
2135,0
2136,1
2137,9
2138,0
2139,11
2140,1
2141,1
2142,1
2143,0
2144,0
2145,0
2146,5
2147,0
2148,4
2149,2
2150,3
2151,10
2152,0
2153,0
2154,12
2155,0
2156,2
2157,3
2158,32
2159,20
2160,52
2161,0
2162,8
2163,18
2164,24
2165,37
2166,36
2167,6
2168,0
2169,12
2170,6
2171,0
2172,24
2173,0
2174,2
2175,11
2176,16
2177,18
2178,2
2179,0
2180,13
2181,8
2182,1
2183,0
2184,1
2185,4
2186,2
2187,0
2188,1
2189,9
2190,10
2191,2
2192,1
2193,3
2194,1
2195,0
2196,15
2197,6
2198,20
2199,3
2200,12
2201,2
2202,1
2203,0
2204,1
2205,0
2206,2
2207,39
2208,31
2209,52
2210,32
2211,13
2212,0
2213,3
2214,3
2215,4
2216,0
2217,5
2218,2
2219,9
2220,3
2221,1
2222,5
2223,2
2224,15
2225,0
2226,2
2227,37
2228,0
2229,2
2230,2
2231,0
2232,3
2233,1
2234,3
2235,1
2236,6
2237,0
2238,0
2239,1
2240,0
2241,2
2242,6
2243,9
2244,0
2245,5
2246,24
2247,74
2248,38
2249,1
2250,20
2251,20
2252,16
2253,104
2254,8
2255,14
2256,0
2257,0
2258,14
2259,23
2260,11
2261,23
2262,93
2263,41
2264,39
2265,13
2266,12
2267,34
2268,4
2269,3
2270,9
2271,24
2272,122
2273,5
2274,6
2275,23
2276,25
2277,7
2278,2
2279,1
2280,2
2281,6
2282,12
2283,8
2284,1
2285,17
2286,2
2287,34
2288,112
2289,4
2290,5
2291,0
2292,11
2293,34
2294,0
2295,0
2296,4
2297,1
2298,13
2299,10
2300,1
2301,10
2302,10
2303,0
2304,1
2305,1
2306,4
2307,9
2308,0
2309,2
2310,1
2311,0
2312,3
2313,0
2314,0
2315,1
2316,2
2317,0
2318,0
2319,0
2320,4
2321,0
2322,3
2323,0
2324,5
2325,2
2326,0
2327,10
2328,1
2329,3
2330,0
2331,5
2332,9
2333,0
2334,10
2335,3
2336,1
2337,1
2338,3
2339,0
2340,0
2341,1
2342,4
2343,0
2344,0
2345,0
2346,0
2347,0
2348,7
2349,11
2350,2
2351,1
2352,2
2353,23
2354,5
2355,0
2356,15
2357,2
2358,0
2359,19
2360,6
2361,5
2362,0
2363,5
2364,13
2365,0
2366,0
2367,4
2368,31
2369,7
2370,4
2371,2
2372,0
2373,0
2374,0
2375,0
2376,3
2377,1
2378,1
2379,4
2380,0
2381,2
2382,0
2383,16
2384,12
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,4
2394,3
2395,0
2396,1
2397,15
2398,1
2399,2
2400,1
2401,1
2402,1
2403,0
2404,1
2405,0
2406,0
2407,0
2408,0
2409,2
2410,0
2411,6
2412,17
2413,3
2414,3
2415,1
2416,0
2417,3
2418,0
2419,2
2420,1
2421,1
2422,2
2423,16
2424,1
2425,1
2426,7
2427,3
2428,0
2429,4
2430,1
2431,1
2432,0
2433,2
2434,26
2435,42
2436,4
2437,13
2438,1
2439,2
2440,0
2441,1
2442,0
2443,7
2444,0
2445,0
2446,5
2447,2
2448,0
2449,0
2450,0
2451,0
2452,3
2453,15
2454,0
2455,2
2456,1
2457,1
2458,0
2459,1
2460,0
2461,51
2462,72
2463,110
2464,99
2465,95
2466,120
2467,22
2468,44
2469,34
2470,24
2471,74
2472,176
2473,89
2474,18
2475,16
2476,37
2477,66
2478,11
2479,40
2480,15
2481,2
2482,20
2483,6
2484,9
2485,13
2486,10
2487,2
2488,0
2489,21
2490,0
2491,0
2492,15
2493,24
2494,69
2495,1
2496,27
2497,1
2498,0
2499,46
2500,15
2501,43
2502,30
2503,5
2504,0
2505,0
2506,15
2507,14
2508,32
2509,28
2510,4
2511,0
2512,1
2513,21
2514,3
2515,26
2516,17
2517,13
2518,2
2519,8
2520,6
2521,42
2522,20
2523,32
2524,12
2525,23
2526,4
2527,1
2528,2
2529,205
2530,45
2531,160
2532,107
2533,14
2534,60
2535,16
2536,4
2537,11
2538,2
2539,0
2540,0
2541,3
2542,17
2543,13
2544,86
2545,4
2546,44
2547,2
2548,5
2549,2
2550,12
2551,11
2552,72
2553,15
2554,37
2555,33
2556,46
2557,9
2558,105
2559,4
2560,43
2561,93
2562,159
2563,192
2564,0
2565,0
2566,13
2567,6
2568,94
2569,59
2570,3
2571,13
2572,4
2573,0
2574,19
2575,25
2576,1
2577,7
2578,46
2579,49
2580,25
2581,36
2582,5
2583,65
2584,2
2585,13
2586,0
2587,40
2588,207
2589,196
2590,37
2591,309
2592,87
2593,71
2594,5
2595,0
2596,4
2597,36
2598,123
2599,35
2600,9
2601,1
2602,14
2603,18
2604,13
2605,15
2606,8
2607,9
2608,1
2609,29
2610,51
2611,0
2612,0
2613,1
2614,9
2615,8
2616,4
2617,27
2618,5
2619,3
2620,0
2621,4
2622,5
2623,13
2624,145
2625,14
2626,1
2627,32
2628,2
2629,49
2630,477
2631,242
2632,11
2633,2
2634,0
2635,0
2636,2
2637,3
2638,4
2639,53
2640,12
2641,5
2642,2
2643,117
2644,34
2645,7
2646,1
2647,10
2648,14
2649,137
2650,20
2651,13
2652,4
2653,26
2654,1
2655,6
2656,14
2657,1
2658,101
2659,24
2660,2
2661,0
2662,3
2663,0
2664,0
2665,33
2666,15
2667,149
2668,163
2669,1
2670,7
2671,1
2672,2
2673,0
2674,0
2675,4
2676,0
2677,3
2678,30
2679,22
2680,11
2681,16
2682,3
2683,5
2684,7
2685,41
2686,11
2687,14
2688,6
2689,11
2690,14
2691,118
2692,50
2693,5
2694,11
2695,99
2696,67
2697,63
2698,8
2699,2
2700,7
2701,44
2702,11
2703,11
2704,6
2705,6
2706,56
2707,12
2708,0
2709,14
2710,20
2711,6
2712,2
2713,15
2714,18
2715,8
2716,2
2717,2
2718,0
2719,1
2720,1
2721,16
2722,12
2723,9
2724,53
2725,17
2726,11
2727,39
2728,13
2729,2
2730,9
2731,13
2732,0
2733,12
2734,15
2735,2
2736,3
2737,41
2738,25
2739,198
2740,8
2741,3
2742,0
2743,7
2744,45
2745,13
2746,13
2747,0
2748,7
2749,14
2750,149
2751,94
2752,61
2753,21
2754,60
2755,4
2756,5
2757,11
2758,4
2759,3
2760,3
2761,28
2762,2
2763,7
2764,0
2765,5
2766,26
2767,9
2768,1
2769,1
2770,0
2771,11
2772,26
2773,20
2774,20
2775,18
2776,7
2777,15
2778,10
2779,7
2780,2
2781,4
2782,67
2783,26
2784,1
2785,0
2786,8
2787,39
2788,66
2789,23
2790,9
2791,25
2792,0
2793,2
2794,0
2795,13
2796,1
2797,0
2798,21
2799,54
2800,4
2801,8
2802,1
2803,12
2804,11
2805,26
2806,3
2807,10
2808,226
2809,14
2810,0
2811,1
2812,2
2813,10
2814,6
2815,23
2816,26
2817,19
2818,3
2819,7
2820,0
2821,18
2822,14
2823,57
2824,99
2825,1
2826,1
2827,90
2828,96
2829,4
2830,13
2831,37
2832,49
2833,77
2834,9
2835,1
2836,0
2837,0
2838,1
2839,2
2840,18
2841,82
2842,70
2843,64
2844,2
2845,1
2846,0
2847,0
2848,6
2849,57
2850,17
2851,11
2852,5
2853,12
2854,12
2855,5
2856,17
2857,5
2858,158
2859,0
2860,208
2861,97
2862,6
2863,0
2864,30
2865,7
2866,3
2867,4
2868,7
2869,34
2870,25
2871,21
2872,70
2873,3
2874,8
2875,40
2876,7
2877,1
2878,89
2879,4
2880,29
2881,86
2882,3
2883,2
2884,20
2885,12
2886,7
2887,3
2888,18
2889,53
2890,7
2891,5
2892,16
2893,3
2894,0
2895,4
2896,7
2897,48
2898,55
2899,9
2900,44
2901,3
2902,51
2903,1
2904,3
2905,13
2906,60
2907,144
2908,5
2909,57
2910,43
2911,6
2912,3
2913,4
2914,119
2915,78
2916,16
2917,136
2918,2
2919,6
2920,34
2921,87
2922,31
2923,24
2924,1
2925,327
2926,336
2927,153
2928,107
2929,7
2930,23
2931,17
2932,5
2933,4
2934,0
2935,1
2936,2
2937,25
2938,78
2939,13
2940,0
2941,4
2942,15
2943,8
2944,26
2945,3
2946,29
2947,47
2948,26
2949,51
2950,6
2951,16
2952,21
2953,78
2954,420
2955,82
2956,42
2957,201
2958,140
2959,64
2960,23
2961,91
2962,0
2963,11
2964,27
2965,33
2966,32
2967,55
2968,42
2969,4
2970,52
2971,46
2972,21
2973,12
2974,4
2975,14
2976,13
2977,5
2978,9
2979,18
2980,42
2981,21
2982,16
2983,9
2984,1
2985,6
2986,2
2987,1
2988,15
2989,5
2990,15
2991,53
2992,0
2993,7
2994,6
