id,SAMPLE_ID
523,12
524,40
525,93
526,40
527,2
528,0
529,21
530,5
531,2
532,0
533,3
534,0
535,0
536,0
537,18
538,27
539,0
540,6
541,0
542,9
543,2
544,4
545,0
546,24
547,0
548,0
549,19
550,0
551,0
552,21
553,60
554,0
555,10
556,0
557,8
558,6
559,0
560,0
561,10
562,20
563,2
564,9
565,0
566,1
567,0
568,8
569,1
570,1
571,16
572,0
573,0
574,18
575,0
576,0
577,23
578,0
579,3
580,6
581,86
582,2
583,5
584,0
585,0
586,11
587,11
588,3
589,2
590,45
591,13
592,1
593,13
594,0
595,0
596,0
597,5
598,0
599,0
600,0
601,0
602,10
603,34
604,5
605,6
606,41
607,0
608,12
609,3
610,9
611,0
612,0
613,23
614,14
615,0
616,6
617,0
618,0
619,8
620,72
621,6
622,0
623,3
624,33
625,10
626,18
627,1
628,2
629,4
630,0
631,47
632,108
633,24
634,0
635,0
636,1
637,4
638,2
639,29
640,0
641,1
642,0
643,0
644,0
645,5
646,0
647,1
648,20
649,28
650,5
651,2
652,0
653,0
654,2
655,0
656,0
657,3
658,4
659,0
660,3
661,3
662,0
663,15
664,7
665,24
666,1
667,2
668,0
669,4
670,8
671,7
672,0
673,0
674,5
675,9
676,9
677,1
678,3
679,0
680,0
681,0
682,0
683,11
684,2
685,7
686,0
687,0
688,13
689,47
690,0
691,0
692,0
693,10
694,0
695,1
696,9
697,0
698,0
699,0
700,0
701,6
702,5
703,2
704,1
705,0
706,34
707,153
708,3
709,4
710,0
711,1
712,2
713,0
714,0
715,2
716,0
717,0
718,0
719,1
720,0
721,0
722,0
723,1
724,0
725,19
726,6
727,11
728,0
729,2
730,4
731,4
732,1
733,0
734,13
735,20
736,3
737,5
738,0
739,16
740,3
741,0
742,0
743,10
744,0
745,0
746,2
747,0
748,7
749,0
750,0
751,19
752,0
753,15
754,78
755,39
756,19
757,1
758,28
759,47
760,0
761,0
762,0
763,82
764,0
765,0
766,20
767,4
768,1
769,49
770,115
771,0
772,0
773,2
774,11
775,0
776,7
777,28
778,0
779,0
780,0
781,9
782,10
783,1
784,3
785,0
786,0
787,21
788,42
789,16
790,37
791,0
792,19
793,4
794,5
795,13
796,0
797,0
798,0
799,1
800,0
801,0
802,17
803,1
804,22
805,1
806,0
807,6
808,4
809,39
810,0
811,10
812,0
813,0
814,19
815,75
816,31
817,0
818,27
819,13
820,0
821,23
822,53
823,0
824,1
825,2
826,8
827,0
828,1
829,0
830,0
831,11
832,1
833,0
834,105
835,2
836,20
837,15
838,13
839,0
840,0
841,0
842,0
843,24
844,0
845,0
846,0
847,0
848,6
849,1
850,0
851,0
852,18
853,3
854,0
855,0
856,40
857,108
858,0
859,3
860,0
861,0
862,5
863,14
864,3
865,1
866,2
867,0
868,3
869,22
870,15
871,0
872,0
873,0
874,0
875,9
876,0
877,13
878,0
879,2
880,28
881,7
882,0
883,3
884,0
885,0
886,0
887,21
888,50
889,1
890,0
891,8
892,23
893,2
894,1
895,2
896,1
897,23
898,17
899,4
900,0
901,24
902,25
903,6
904,6
905,0
906,0
907,0
908,0
909,3
910,8
911,8
912,17
913,0
914,22
915,0
916,10
917,0
918,0
919,0
920,19
921,27
922,19
923,0
924,0
925,23
926,1
927,3
928,1
929,0
930,0
931,0
932,3
933,19
934,32
935,55
936,43
937,2
938,0
939,0
940,0
941,1
942,28
943,33
944,13
945,0
946,0
947,2
948,1
949,0
950,6
951,1
952,7
953,2
954,1
955,0
956,6
957,0
958,0
959,12
960,0
961,0
962,0
963,3
964,0
965,4
966,0
967,2
968,0
969,8
970,26
971,2
972,1
973,2
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,3
983,0
984,0
985,5
986,12
987,0
988,0
989,0
990,0
991,0
992,0
993,1
994,0
995,0
996,0
997,0
998,0
999,42
1000,0
1001,7
1002,2
1003,0
1004,3
1005,0
1006,7
1007,0
1008,0
1009,0
1010,0
1011,0
1012,7
1013,0
1014,1
1015,10
1016,0
1017,67
1018,2
1019,0
1020,1
1021,10
1022,0
1023,0
1024,0
1025,1
1026,0
1027,9
1028,20
1029,0
1030,0
1031,0
1032,0
1033,1
1034,0
1035,7
1036,1
1037,2
1038,0
1039,4
1040,0
1041,17
1042,2
1043,0
1044,67
1045,0
1046,0
1047,0
1048,0
1049,0
1050,2
1051,43
1052,13
1053,0
1054,2
1055,17
1056,3
1057,6
1058,0
1059,0
1060,31
1061,0
1062,0
1063,0
1064,42
1065,42
1066,1
1067,0
1068,30
1069,4
1070,0
1071,0
1072,40
1073,41
1074,1
1075,13
1076,30
1077,0
1078,0
1079,0
1080,1
1081,0
1082,0
1083,0
1084,2
1085,0
1086,11
1087,0
1088,23
1089,9
1090,0
1091,15
1092,16
1093,1
1094,1
1095,0
1096,4
1097,0
1098,1
1099,0
1100,2
1101,1
1102,14
1103,0
1104,22
1105,12
1106,43
1107,68
1108,1
1109,0
1110,0
1111,0
1112,0
1113,0
1114,4
1115,0
1116,0
1117,6
1118,0
1119,1
1120,0
1121,0
1122,0
1123,9
1124,0
1125,0
1126,3
1127,0
1128,7
1129,0
1130,1
1131,0
1132,1
1133,16
1134,4
1135,44
1136,0
1137,16
1138,1
1139,11
1140,7
1141,3
1142,2
1143,0
1144,4
1145,0
1146,9
1147,9
1148,5
1149,3
1150,5
1151,0
1152,0
1153,6
1154,0
1155,121
1156,0
1157,7
1158,19
1159,0
1160,0
1161,9
1162,0
1163,1
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,6
1172,0
1173,38
1174,0
1175,0
1176,13
1177,0
1178,4
1179,0
1180,74
1181,1
1182,3
1183,42
1184,55
1185,1
1186,0
1187,0
1188,0
1189,157
1190,34
1191,27
1192,8
1193,9
1194,0
1195,21
1196,2
1197,64
1198,22
1199,51
1200,4
1201,0
1202,0
1203,0
1204,2
1205,0
1206,3
1207,16
1208,1
1209,2
1210,1
1211,0
1212,0
1213,1
1214,0
1215,69
1216,1
1217,8
1218,9
1219,29
1220,70
1221,60
1222,85
1223,0
1224,0
1225,0
1226,8
1227,0
1228,0
1229,0
1230,0
1231,0
1232,2
1233,1
1234,13
1235,4
1236,6
1237,97
1238,17
1239,0
1240,83
1241,13
1242,5
1243,1
1244,0
1245,22
1246,0
1247,0
1248,0
1249,0
1250,13
1251,2
1252,62
1253,6
1254,16
1255,49
1256,0
1257,4
1258,2
1259,2
1260,0
1261,4
1262,0
1263,0
1264,3
1265,0
1266,0
1267,3
1268,1
1269,4
1270,0
1271,0
1272,0
1273,0
1274,0
1275,2
1276,0
1277,0
1278,0
1279,0
1280,0
1281,5
1282,2
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,15
1290,0
1291,0
1292,3
1293,18
1294,0
1295,0
1296,13
1297,23
1298,10
1299,1
1300,1
1301,0
1302,24
1303,1
1304,0
1305,2
1306,7
1307,22
1308,17
1309,1
1310,3
1311,10
1312,0
1313,10
1314,4
1315,0
1316,0
1317,20
1318,0
1319,0
1320,2
1321,6
1322,0
1323,3
1324,8
1325,23
1326,0
1327,0
1328,27
1329,6
1330,0
1331,0
1332,0
1333,2
1334,6
1335,0
1336,0
1337,0
1338,8
1339,5
1340,0
1341,31
1342,74
1343,0
1344,2
1345,1
1346,8
1347,0
1348,36
1349,6
1350,7
1351,10
1352,0
1353,1
1354,0
1355,0
1356,0
1357,1
1358,27
1359,24
1360,0
1361,7
1362,6
1363,4
1364,23
1365,0
1366,0
1367,1
1368,0
1369,0
1370,0
1371,0
1372,12
1373,8
1374,1
1375,0
1376,5
1377,5
1378,32
1379,31
1380,50
1381,12
1382,1
1383,4
1384,11
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,2
1394,3
1395,1
1396,4
1397,5
1398,10
1399,2
1400,0
1401,0
1402,9
1403,0
1404,0
1405,4
1406,0
1407,0
1408,0
1409,4
1410,0
1411,3
1412,0
1413,0
1414,0
1415,0
1416,0
1417,0
1418,0
1419,11
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,21
1429,17
1430,0
1431,33
1432,5
1433,0
1434,0
1435,0
1436,1
1437,0
1438,7
1439,0
1440,9
1441,0
1442,1
1443,0
1444,8
1445,0
1446,11
1447,0
1448,0
1449,18
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,3
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,4
1466,4
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,12
1474,0
1475,7
1476,0
1477,16
1478,2
1479,0
1480,0
1481,0
1482,2
1483,0
1484,4
1485,4
1486,0
1487,40
1488,12
1489,1
1490,0
1491,0
1492,0
1493,0
1494,5
1495,2
1496,0
1497,0
1498,0
1499,0
1500,3
1501,12
1502,0
1503,6
1504,2
1505,3
1506,3
1507,0
1508,19
1509,0
1510,0
1511,2
1512,0
1513,1
1514,1
1515,27
1516,0
1517,2
1518,0
1519,6
1520,0
1521,0
1522,0
1523,1
1524,2
1525,0
1526,2
1527,1
1528,0
1529,0
1530,0
1531,0
1532,2
1533,4
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,15
1542,0
1543,0
1544,3
1545,2
1546,4
1547,0
1548,8
1549,3
1550,0
1551,0
1552,142
1553,1
1554,2
1555,0
1556,52
1557,57
1558,26
1559,12
1560,0
1561,2
1562,4
1563,0
1564,2
1565,0
1566,0
1567,2
1568,0
1569,2
1570,0
1571,3
1572,0
1573,0
1574,0
1575,0
1576,0
1577,9
1578,4
1579,0
1580,1
1581,0
1582,0
1583,0
1584,0
1585,1
1586,9
1587,4
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,10
1597,2
1598,50
1599,15
1600,29
1601,14
1602,34
1603,3
1604,0
1605,0
1606,33
1607,0
1608,0
1609,4
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,2
1617,0
1618,1
1619,1
1620,0
1621,137
1622,258
1623,0
1624,0
1625,0
1626,0
1627,0
1628,2
1629,0
1630,0
1631,0
1632,19
1633,1
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,20
1641,3
1642,2
1643,1
1644,0
1645,0
1646,0
1647,4
1648,0
1649,21
1650,0
1651,5
1652,1
1653,8
1654,14
1655,0
1656,61
1657,92
1658,0
1659,0
1660,0
1661,14
1662,38
1663,1
1664,0
1665,1
1666,20
1667,1
1668,0
1669,32
1670,0
1671,0
1672,0
1673,1
1674,5
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,1
1683,1
1684,0
1685,0
1686,0
1687,0
1688,0
1689,4
1690,5
1691,0
1692,2
1693,0
1694,1
1695,0
1696,6
1697,0
1698,0
1699,18
1700,56
1701,0
1702,1
1703,4
1704,0
1705,0
1706,9
1707,0
1708,0
1709,11
1710,0
1711,0
1712,0
1713,1
1714,0
1715,11
1716,0
1717,12
1718,0
1719,4
1720,1
1721,0
1722,0
1723,0
1724,1
1725,23
1726,0
1727,4
1728,0
1729,0
1730,0
1731,0
1732,3
1733,1
1734,0
1735,0
1736,0
1737,0
1738,0
1739,4
1740,0
1741,0
1742,14
1743,0
1744,0
1745,1
1746,0
1747,0
1748,1
1749,0
1750,0
1751,1
1752,0
1753,8
1754,4
1755,0
1756,0
1757,0
1758,0
1759,0
1760,2
1761,0
1762,5
1763,5
1764,0
1765,0
1766,1
1767,6
1768,0
1769,9
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,2
1777,39
1778,43
1779,1
1780,0
1781,0
1782,1
1783,0
1784,0
1785,0
1786,5
1787,14
1788,0
1789,0
1790,0
1791,1
1792,6
1793,3
1794,2
1795,0
1796,0
1797,0
1798,11
1799,0
1800,0
1801,0
1802,0
1803,1
1804,0
1805,0
1806,31
1807,2
1808,3
1809,0
1810,1
1811,2
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,3
1819,6
1820,7
1821,0
1822,2
1823,3
1824,0
1825,0
1826,0
1827,4
1828,50
1829,27
1830,1
1831,3
1832,0
1833,0
1834,0
1835,1
1836,0
1837,0
1838,0
1839,2
1840,0
1841,0
1842,0
1843,0
1844,8
1845,3
1846,0
1847,8
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,4
1858,0
1859,0
1860,0
1861,20
1862,1
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,3
1872,1
1873,0
1874,0
1875,0
1876,0
1877,0
1878,1
1879,3
1880,26
1881,0
1882,0
1883,2
1884,6
1885,1
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,1
1894,0
1895,1
1896,0
1897,0
1898,5
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,12
1909,2
1910,1
1911,1
1912,4
1913,20
1914,1
1915,0
1916,0
1917,0
1918,0
1919,0
1920,6
1921,0
1922,0
1923,0
1924,0
1925,0
1926,3
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,5
1939,9
1940,4
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,1
1949,0
1950,0
1951,1
1952,1
1953,0
1954,1
1955,0
1956,0
1957,12
1958,0
1959,0
1960,0
1961,0
1962,0
1963,8
1964,0
1965,1
1966,4
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,1
1975,0
1976,15
1977,0
1978,0
1979,0
1980,0
1981,0
1982,2
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,1
1992,18
1993,0
1994,0
1995,0
1996,1
1997,0
1998,0
1999,0
2000,0
2001,2
2002,0
2003,0
2004,5
2005,0
2006,0
2007,8
2008,0
2009,342
2010,1
2011,11
2012,4
2013,5
2014,0
2015,0
2016,1
2017,4
2018,0
2019,1
2020,0
2021,11
2022,9
2023,0
2024,3
2025,0
2026,0
2027,3
2028,1
2029,5
2030,12
2031,0
2032,3
2033,1
2034,0
2035,44
2036,1
2037,0
2038,2
2039,1
2040,0
2041,0
2042,0
2043,5
2044,1
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,1
2053,5
2054,0
2055,3
2056,0
2057,21
2058,0
2059,0
2060,0
2061,2
2062,0
2063,1
2064,2
2065,4
2066,8
2067,0
2068,3
2069,0
2070,0
2071,0
2072,5
2073,0
2074,6
2075,19
2076,1
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,3
2084,3
2085,0
2086,14
2087,0
2088,11
2089,10
2090,1
2091,0
2092,0
2093,0
2094,0
2095,10
2096,16
2097,0
2098,0
2099,0
2100,3
2101,0
2102,0
2103,0
2104,0
2105,1
2106,0
2107,0
2108,0
2109,0
2110,0
2111,8
2112,0
2113,3
2114,3
2115,4
2116,0
2117,0
2118,5
2119,0
2120,2
2121,0
2122,2
2123,4
2124,0
2125,0
2126,0
2127,10
2128,0
2129,0
2130,0
2131,0
2132,0
2133,2
2134,19
2135,1
2136,0
2137,3
2138,0
2139,4
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,11
2147,0
2148,0
2149,4
2150,7
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,15
2159,1
2160,19
2161,0
2162,1
2163,5
2164,3
2165,5
2166,22
2167,2
2168,0
2169,2
2170,2
2171,0
2172,6
2173,0
2174,0
2175,0
2176,3
2177,5
2178,0
2179,1
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,1
2191,0
2192,0
2193,4
2194,0
2195,0
2196,0
2197,1
2198,18
2199,0
2200,8
2201,0
2202,0
2203,0
2204,0
2205,0
2206,1
2207,4
2208,0
2209,0
2210,1
2211,7
2212,0
2213,2
2214,0
2215,4
2216,0
2217,0
2218,0
2219,0
2220,0
2221,5
2222,14
2223,0
2224,0
2225,0
2226,0
2227,3
2228,0
2229,2
2230,0
2231,1
2232,0
2233,0
2234,1
2235,0
2236,2
2237,22
2238,0
2239,5
2240,0
2241,10
2242,2
2243,0
2244,1
2245,2
2246,9
2247,46
2248,31
2249,0
2250,10
2251,1
2252,4
2253,107
2254,1
2255,2
2256,0
2257,0
2258,11
2259,43
2260,14
2261,8
2262,18
2263,2
2264,0
2265,0
2266,2
2267,8
2268,0
2269,0
2270,0
2271,2
2272,51
2273,3
2274,2
2275,1
2276,0
2277,3
2278,3
2279,0
2280,9
2281,0
2282,2
2283,0
2284,0
2285,17
2286,0
2287,1
2288,25
2289,0
2290,1
2291,0
2292,0
2293,13
2294,0
2295,0
2296,0
2297,0
2298,0
2299,2
2300,0
2301,8
2302,3
2303,0
2304,1
2305,0
2306,0
2307,0
2308,2
2309,10
2310,0
2311,0
2312,0
2313,2
2314,0
2315,2
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,4
2324,1
2325,0
2326,0
2327,3
2328,0
2329,2
2330,0
2331,3
2332,0
2333,0
2334,0
2335,3
2336,0
2337,0
2338,1
2339,0
2340,0
2341,0
2342,5
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,3
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,5
2357,8
2358,0
2359,2
2360,0
2361,24
2362,0
2363,16
2364,10
2365,0
2366,0
2367,0
2368,2
2369,1
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,1
2378,1
2379,0
2380,0
2381,0
2382,0
2383,10
2384,5
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,2
2393,1
2394,0
2395,1
2396,1
2397,0
2398,0
2399,1
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,2
2410,0
2411,5
2412,11
2413,0
2414,0
2415,1
2416,0
2417,2
2418,0
2419,0
2420,2
2421,0
2422,0
2423,0
2424,0
2425,0
2426,7
2427,0
2428,0
2429,7
2430,0
2431,2
2432,4
2433,4
2434,3
2435,6
2436,3
2437,5
2438,0
2439,1
2440,0
2441,0
2442,0
2443,22
2444,0
2445,0
2446,0
2447,0
2448,1
2449,0
2450,0
2451,0
2452,5
2453,2
2454,0
2455,1
2456,0
2457,0
2458,0
2459,0
2460,0
2461,26
2462,5
2463,64
2464,10
2465,65
2466,0
2467,10
2468,2
2469,30
2470,23
2471,13
2472,64
2473,5
2474,5
2475,16
2476,6
2477,0
2478,1
2479,4
2480,0
2481,0
2482,4
2483,0
2484,1
2485,3
2486,1
2487,0
2488,0
2489,39
2490,2
2491,0
2492,5
2493,7
2494,2
2495,0
2496,257
2497,2
2498,1
2499,3
2500,5
2501,4
2502,15
2503,82
2504,0
2505,0
2506,3
2507,0
2508,6
2509,6
2510,9
2511,1
2512,0
2513,3
2514,0
2515,13
2516,0
2517,5
2518,0
2519,1
2520,0
2521,2
2522,0
2523,7
2524,15
2525,1
2526,0
2527,0
2528,0
2529,24
2530,0
2531,34
2532,1
2533,1
2534,5
2535,0
2536,0
2537,22
2538,5
2539,0
2540,0
2541,7
2542,12
2543,5
2544,37
2545,9
2546,3
2547,0
2548,9
2549,0
2550,1
2551,0
2552,14
2553,0
2554,15
2555,3
2556,39
2557,6
2558,20
2559,1
2560,9
2561,14
2562,7
2563,2
2564,1
2565,0
2566,15
2567,10
2568,1
2569,26
2570,2
2571,5
2572,3
2573,0
2574,0
2575,19
2576,3
2577,7
2578,14
2579,67
2580,0
2581,1
2582,2
2583,21
2584,0
2585,0
2586,0
2587,7
2588,82
2589,85
2590,2
2591,37
2592,16
2593,37
2594,5
2595,0
2596,1
2597,0
2598,44
2599,2
2600,0
2601,0
2602,32
2603,2
2604,1
2605,0
2606,0
2607,0
2608,0
2609,0
2610,32
2611,0
2612,0
2613,0
2614,2
2615,9
2616,0
2617,10
2618,0
2619,0
2620,0
2621,0
2622,3
2623,6
2624,22
2625,0
2626,0
2627,11
2628,10
2629,25
2630,96
2631,24
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,6
2639,7
2640,0
2641,0
2642,0
2643,109
2644,15
2645,0
2646,0
2647,0
2648,14
2649,15
2650,18
2651,1
2652,1
2653,4
2654,0
2655,0
2656,1
2657,0
2658,36
2659,13
2660,0
2661,0
2662,5
2663,0
2664,0
2665,52
2666,7
2667,112
2668,33
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,5
2677,0
2678,1
2679,0
2680,0
2681,5
2682,0
2683,3
2684,0
2685,8
2686,5
2687,8
2688,0
2689,15
2690,1
2691,20
2692,5
2693,11
2694,3
2695,20
2696,10
2697,3
2698,0
2699,2
2700,0
2701,0
2702,3
2703,0
2704,2
2705,5
2706,34
2707,0
2708,0
2709,7
2710,6
2711,0
2712,0
2713,0
2714,0
2715,1
2716,0
2717,0
2718,0
2719,4
2720,0
2721,3
2722,2
2723,5
2724,0
2725,0
2726,10
2727,5
2728,0
2729,0
2730,9
2731,3
2732,0
2733,0
2734,13
2735,0
2736,2
2737,1
2738,7
2739,113
2740,0
2741,5
2742,0
2743,0
2744,1
2745,3
2746,0
2747,0
2748,0
2749,2
2750,2
2751,8
2752,18
2753,8
2754,19
2755,0
2756,4
2757,0
2758,8
2759,0
2760,0
2761,0
2762,0
2763,0
2764,1
2765,0
2766,0
2767,7
2768,0
2769,2
2770,0
2771,3
2772,1
2773,13
2774,0
2775,2
2776,0
2777,0
2778,2
2779,0
2780,0
2781,0
2782,21
2783,10
2784,0
2785,0
2786,0
2787,58
2788,1
2789,1
2790,3
2791,0
2792,0
2793,0
2794,0
2795,1
2796,0
2797,0
2798,6
2799,18
2800,2
2801,1
2802,0
2803,0
2804,1
2805,2
2806,0
2807,0
2808,41
2809,3
2810,0
2811,0
2812,0
2813,0
2814,0
2815,1
2816,34
2817,1
2818,0
2819,0
2820,0
2821,1
2822,8
2823,29
2824,8
2825,0
2826,1
2827,38
2828,0
2829,0
2830,4
2831,0
2832,0
2833,49
2834,2
2835,0
2836,0
2837,0
2838,0
2839,0
2840,21
2841,82
2842,78
2843,11
2844,0
2845,1
2846,0
2847,0
2848,4
2849,1
2850,0
2851,18
2852,0
2853,16
2854,0
2855,0
2856,2
2857,0
2858,21
2859,0
2860,15
2861,5
2862,3
2863,0
2864,9
2865,0
2866,0
2867,0
2868,3
2869,32
2870,2
2871,6
2872,4
2873,0
2874,0
2875,0
2876,0
2877,0
2878,2
2879,0
2880,1
2881,4
2882,0
2883,0
2884,2
2885,1
2886,3
2887,0
2888,0
2889,0
2890,0
2891,2
2892,0
2893,0
2894,0
2895,0
2896,3
2897,5
2898,6
2899,9
2900,7
2901,0
2902,11
2903,0
2904,0
2905,0
2906,0
2907,44
2908,1
2909,1
2910,2
2911,0
2912,0
2913,0
2914,18
2915,14
2916,1
2917,50
2918,0
2919,0
2920,15
2921,5
2922,0
2923,11
2924,0
2925,143
2926,122
2927,74
2928,76
2929,0
2930,17
2931,9
2932,57
2933,35
2934,0
2935,0
2936,1
2937,3
2938,0
2939,115
2940,11
2941,0
2942,23
2943,2
2944,30
2945,3
2946,5
2947,1
2948,0
2949,18
2950,0
2951,21
2952,0
2953,37
2954,263
2955,0
2956,0
2957,198
2958,37
2959,109
2960,0
2961,17
2962,0
2963,6
2964,4
2965,3
2966,4
2967,14
2968,16
2969,0
2970,36
2971,16
2972,2
2973,2
2974,0
2975,2
2976,23
2977,2
2978,0
2979,2
2980,23
2981,0
2982,12
2983,2
2984,0
2985,0
2986,0
2987,0
2988,13
2989,1
2990,9
2991,3
2992,0
2993,1
2994,10
